customer_id,trans_date,tran_amount
CS1351,14-Jul-13,50
CS5021,02-Feb-12,82
CS3790,10-Nov-12,86
CS3714,15-Dec-13,103
CS5844,10-Mar-13,53
CS2528,11-Jan-12,35
CS3369,30-May-13,72
CS1509,28-Feb-13,47
CS2117,20-Sep-14,96
CS6104,20-May-12,39
CS5361,27-Jul-12,63
CS2750,13-Feb-14,49
CS4967,25-Sep-13,99
CS5935,18-Dec-11,45
CS4299,01-Jan-15,81
CS2849,02-Oct-13,48
CS1860,17-Sep-13,48
CS3154,12-Sep-13,100
CS3302,04-Dec-14,53
CS3818,05-May-12,87
CS1178,09-Feb-14,68
CS2721,23-Jul-14,74
CS3625,25-Jun-13,45
CS4650,12-Oct-13,99
CS5307,12-Jul-12,65
CS5965,07-Sep-11,73
CS3245,26-Jan-12,80
CS3139,20-Dec-13,60
CS3872,03-Aug-13,90
CS5531,21-Nov-11,46
CS2389,16-Sep-13,75
CS2744,12-Mar-14,91
CS2628,14-Jan-15,95
CS3007,06-Jun-14,55
CS2585,11-Jun-13,72
CS1920,15-Jan-14,88
CS4863,20-Aug-12,90
CS4473,25-Jan-14,105
CS3896,16-Jul-14,56
CS5859,21-Oct-13,85
CS2461,16-Sep-12,60
CS4981,13-Oct-12,64
CS2698,06-Jun-12,60
CS2593,16-Apr-14,80
CS1148,18-Apr-13,83
CS1115,09-Apr-14,98
CS1260,16-Oct-13,101
CS2334,25-Mar-13,97
CS1601,27-Sep-11,40
CS2975,26-Feb-14,40
CS2438,19-Apr-12,79
CS4278,22-Jan-12,80
CS4536,21-Sep-11,53
CS4560,20-May-11,57
CS5530,24-Jun-11,40
CS3660,18-Mar-13,72
CS2854,12-Sep-13,40
CS5245,10-May-12,56
CS3202,14-Oct-14,104
CS1364,26-Sep-14,42
CS2587,06-Aug-11,59
CS1361,28-Dec-11,100
CS3948,15-Oct-13,94
CS2205,16-Jan-15,41
CS5621,19-Nov-14,95
CS4835,05-Jan-12,42
CS3805,17-Jul-13,73
CS2933,28-May-12,47
CS5556,01-Oct-13,63
CS3223,08-Jan-13,94
CS2169,14-Mar-13,44
CS1146,22-Sep-13,39
CS5674,11-Apr-13,47
CS2049,16-Oct-13,84
CS1971,27-Sep-12,95
CS2676,30-Jul-14,90
CS3828,27-Dec-11,89
CS2951,19-Feb-13,81
CS2805,10-Jan-13,35
CS2127,31-May-11,88
CS2221,04-May-14,86
CS6053,26-Jan-13,103
CS2550,17-Jun-12,84
CS1342,07-Nov-12,85
CS4620,28-Jun-14,50
CS5934,20-Jun-14,73
CS3927,13-Apr-14,49
CS5272,22-Oct-13,89
CS2151,24-Jan-13,97
CS4130,13-Sep-11,105
CS2277,07-Jul-11,72
CS5455,07-Jun-11,54
CS2699,28-Mar-14,73
CS4813,04-Oct-11,83
CS4147,06-Feb-12,81
CS4412,20-Aug-14,89
CS1622,13-Jan-15,98
CS4849,19-Feb-12,82
CS2490,10-Oct-13,36
CS1646,29-Aug-14,99
CS4094,29-Jul-14,81
CS1332,18-May-14,93
CS4443,27-Jul-14,67
CS2569,02-May-13,76
CS3666,01-Jan-13,62
CS1864,02-Dec-12,35
CS1777,05-Apr-12,57
CS3654,22-Oct-13,84
CS2125,20-Jul-14,100
CS4421,25-May-11,67
CS2149,28-Aug-11,59
CS1120,25-Apr-12,96
CS2267,18-Jun-14,79
CS3127,05-Jan-12,90
CS1631,09-Dec-13,74
CS1402,08-Apr-13,38
CS5550,11-Nov-12,88
CS4032,08-Jun-12,43
CS1419,04-Apr-14,95
CS5252,27-Jul-13,73
CS2330,25-Dec-11,93
CS4453,13-Feb-15,51
CS1112,01-Jul-13,36
CS4773,11-Jun-11,76
CS4349,05-Nov-13,81
CS3703,13-Oct-11,51
CS1991,03-Mar-13,38
CS2465,01-Nov-12,50
CS6055,18-Nov-13,97
CS1794,24-Feb-14,74
CS4554,14-Mar-14,94
CS1326,05-Sep-12,44
CS3556,01-Jun-13,61
CS2032,22-Apr-12,39
CS4727,02-Jun-13,64
CS4804,07-Feb-14,71
CS1286,25-Sep-14,81
CS5185,14-Apr-13,100
CS4312,08-Mar-13,95
CS4042,12-Nov-12,78
CS2976,25-Jul-12,36
CS6109,26-Apr-13,79
CS6063,04-Nov-14,60
CS5068,24-Jul-13,55
CS1350,29-Sep-13,85
CS2123,01-Oct-12,102
CS5277,17-Aug-12,105
CS5272,06-Oct-12,64
CS5369,01-Dec-12,100
CS3588,19-Aug-13,80
CS5142,19-Jul-11,97
CS5289,20-Apr-12,78
CS3162,29-Feb-12,61
CS3144,20-Oct-11,92
CS1668,02-Oct-14,51
CS4825,26-Jun-14,92
CS4116,27-May-14,95
CS2934,24-Jan-14,82
CS5773,27-Aug-14,90
CS2642,23-May-11,81
CS4373,04-Jan-12,94
CS2850,14-Feb-15,69
CS5516,16-Jun-14,98
CS5636,27-May-12,42
CS2428,28-Jun-12,71
CS1158,20-Jan-13,52
CS3154,16-Mar-14,45
CS4294,10-Nov-14,86
CS2369,02-Jan-13,83
CS3301,16-Jul-11,41
CS3333,19-Jun-12,97
CS2428,19-Sep-13,49
CS1474,14-Sep-13,49
CS2024,08-Jan-14,69
CS5547,05-Aug-12,83
CS2026,23-Jun-13,85
CS1491,06-Aug-14,64
CS3040,18-Apr-14,46
CS4022,12-Jul-14,89
CS3639,05-Jun-11,85
CS2803,03-Aug-11,46
CS1657,16-Feb-12,42
CS2220,24-Jan-13,68
CS2100,21-Mar-12,65
CS1145,14-May-12,97
CS5088,17-Nov-11,71
CS1687,15-Jul-11,57
CS3191,09-Nov-11,91
CS1917,12-Nov-14,58
CS3253,19-Nov-14,36
CS1631,25-Oct-12,45
CS1172,03-Dec-11,51
CS5567,14-Jul-13,51
CS3732,08-Dec-12,102
CS3085,19-Dec-11,46
CS3142,28-Dec-14,69
CS3515,06-Feb-13,77
CS5360,06-Mar-15,103
CS5532,30-May-11,57
CS4715,23-Jan-12,70
CS4150,11-Jul-11,104
CS4865,23-Jan-13,100
CS4998,25-Oct-11,84
CS3173,28-Aug-14,104
CS5079,11-Jan-14,41
CS5940,22-Aug-13,37
CS5874,13-Oct-12,77
CS3806,03-Aug-14,68
CS1705,14-Oct-14,48
CS2135,06-Feb-13,54
CS3470,14-Oct-13,102
CS3564,23-Apr-13,80
CS5805,18-Jul-13,58
CS1361,05-Jun-13,46
CS5603,16-Nov-13,81
CS1526,20-Sep-12,67
CS4293,22-Jan-12,96
CS3846,25-May-11,53
CS2712,21-Aug-11,43
CS4418,26-Jan-14,87
CS4358,25-Aug-11,54
CS4949,24-Oct-13,80
CS5576,03-Mar-14,59
CS5648,29-Oct-14,105
CS3601,19-Nov-13,61
CS3794,04-Jul-14,52
CS5246,04-Mar-15,62
CS1205,19-May-11,40
CS1701,25-Mar-14,67
CS3988,01-Nov-14,47
CS2658,15-Dec-12,95
CS1788,22-Dec-13,63
CS5634,01-Oct-11,65
CS5517,01-Oct-12,44
CS4670,01-Sep-14,81
CS4609,16-May-14,42
CS2573,26-Mar-13,79
CS5383,21-Nov-12,67
CS2782,27-Nov-12,105
CS5399,30-Dec-14,54
CS5797,26-Sep-11,41
CS2983,11-Jun-11,53
CS1395,03-Sep-12,67
CS1419,19-Jun-12,97
CS3896,02-Sep-13,54
CS3785,14-Nov-14,39
CS5669,03-Dec-13,44
CS4589,28-Feb-15,47
CS3778,11-Oct-12,42
CS1150,01-Aug-14,71
CS2579,24-Nov-11,63
CS2451,16-May-14,44
CS3391,18-Feb-13,74
CS5598,16-Dec-14,36
CS5154,19-Mar-14,61
CS1651,12-Oct-13,100
CS5835,03-Feb-13,97
CS3838,09-Feb-13,78
CS1933,30-Jan-15,60
CS2638,09-Feb-14,49
CS2601,03-Jul-11,96
CS1767,20-Sep-12,60
CS2223,18-Dec-14,69
CS5873,23-Aug-11,80
CS3536,19-Apr-14,66
CS2372,12-Apr-14,45
CS2953,04-Jul-11,47
CS2733,14-Aug-14,55
CS3805,15-Apr-12,67
CS3648,16-Oct-11,62
CS3519,08-Apr-14,56
CS4339,01-Jan-13,77
CS3866,28-Sep-11,35
CS5408,28-May-12,66
CS4996,01-Aug-14,36
CS4304,02-Oct-11,79
CS4235,17-Apr-12,45
CS3247,24-Aug-11,63
CS1129,26-Mar-13,101
CS3562,08-Feb-13,94
CS3149,29-Jul-11,90
CS2435,28-Oct-11,48
CS4058,31-Oct-13,52
CS4016,12-Apr-12,100
CS5982,04-Apr-12,40
CS3039,06-Jun-14,93
CS1588,01-Mar-15,72
CS3359,28-Feb-12,65
CS1938,19-Jun-12,72
CS1444,13-Jan-14,59
CS5080,23-Jul-13,66
CS1324,19-Sep-12,86
CS5007,13-Mar-12,38
CS4295,30-Aug-11,37
CS1542,12-Jan-14,54
CS4380,01-Nov-12,59
CS3754,03-Jul-11,100
CS4729,05-Jul-14,55
CS3688,17-May-11,95
CS1662,13-Mar-13,39
CS3543,04-Oct-13,45
CS2532,23-Aug-11,101
CS4416,15-Jun-14,87
CS5786,17-Jul-11,44
CS3665,03-Jun-13,89
CS2283,16-Aug-11,63
CS3779,27-Jun-13,103
CS2690,27-May-13,79
CS4867,29-Aug-14,64
CS3568,05-Oct-12,97
CS1916,24-Jun-11,104
CS5454,22-Jul-11,99
CS3070,08-Apr-14,101
CS3067,07-May-14,102
CS2230,11-Aug-13,92
CS3749,05-Jul-14,105
CS6096,23-Dec-13,86
CS3787,29-Jul-12,93
CS6076,04-Feb-13,78
CS2067,18-Nov-11,85
CS3987,06-Oct-13,73
CS4196,07-Apr-14,53
CS4629,12-Mar-13,43
CS2535,28-Sep-13,54
CS5574,29-Nov-13,67
CS4006,19-May-12,86
CS3412,04-Sep-12,101
CS2525,24-Dec-14,76
CS3027,11-Nov-13,76
CS5879,25-Sep-12,47
CS2749,26-Jul-11,68
CS4896,14-Aug-11,93
CS3272,29-May-13,49
CS4508,13-May-12,88
CS2441,03-Dec-13,67
CS4299,25-Jan-15,89
CS1808,31-Aug-14,69
CS1411,15-May-14,100
CS4140,14-Jun-14,52
CS5787,08-May-14,59
CS2553,06-Jul-14,35
CS2622,12-Aug-13,47
CS5753,08-Dec-14,57
CS1127,05-Feb-15,82
CS4105,24-Apr-12,84
CS4320,16-Apr-13,61
CS5126,20-Feb-15,63
CS5849,07-Sep-13,70
CS1393,22-Oct-12,95
CS3532,08-Oct-13,47
CS5589,04-Sep-13,101
CS1387,06-Jun-13,95
CS5158,29-Sep-11,65
CS2830,02-Sep-12,61
CS5973,26-Jul-13,69
CS1259,08-Oct-11,83
CS5196,15-Jan-15,55
CS1261,10-Apr-13,68
CS5255,18-Apr-14,96
CS3441,19-Feb-13,91
CS2580,25-Feb-12,38
CS4506,31-Oct-11,37
CS6069,10-Feb-15,77
CS4086,27-Aug-12,46
CS5659,02-Apr-13,57
CS3541,21-Jun-13,45
CS2745,17-Feb-15,94
CS2640,05-Apr-14,67
CS4771,08-Oct-13,72
CS4754,10-Sep-14,91
CS2207,29-Nov-11,100
CS4836,10-Oct-12,39
CS3596,29-Jun-12,99
CS3263,25-May-12,76
CS4482,28-Oct-11,62
CS1473,24-Sep-12,48
CS4250,09-Apr-12,53
CS3738,06-Jul-13,43
CS3047,17-Jun-14,93
CS3570,03-Sep-13,40
CS1254,18-Apr-14,59
CS4079,27-Apr-13,44
CS2584,23-Aug-11,96
CS5153,04-Dec-12,91
CS5653,28-Oct-12,104
CS4903,14-Jun-12,93
CS3729,26-Aug-12,85
CS5066,15-Jun-12,38
CS5910,31-May-11,95
CS4339,04-Nov-11,80
CS3478,11-Jul-11,46
CS1503,20-Apr-12,44
CS2809,09-Jun-11,52
CS6042,03-Apr-12,84
CS3234,21-Jan-15,71
CS4124,21-Jul-13,101
CS2057,05-Jun-14,96
CS4303,16-May-14,88
CS2144,18-Apr-14,47
CS3174,23-Sep-12,90
CS4961,26-Jun-13,63
CS4402,05-Jan-14,45
CS5443,19-Nov-13,87
CS3885,25-Nov-13,97
CS1567,08-Oct-12,61
CS5348,30-Jan-15,88
CS6020,25-Feb-14,91
CS1973,03-Oct-13,83
CS2673,31-Mar-13,83
CS5546,24-Dec-13,44
CS3975,01-Jan-15,102
CS5078,30-Oct-12,85
CS5312,08-Feb-12,100
CS5810,03-Jul-13,46
CS5374,09-Jul-11,82
CS1862,25-Oct-14,89
CS5376,08-May-12,47
CS3814,31-Jan-15,92
CS3749,12-Nov-13,85
CS6095,13-Apr-14,86
CS1523,03-Mar-14,39
CS1258,30-Jul-13,63
CS1313,05-Mar-15,65
CS3444,09-Apr-12,98
CS4143,17-Apr-13,55
CS1905,18-Oct-14,80
CS5477,17-Oct-14,90
CS3799,10-May-13,42
CS4578,22-Aug-11,93
CS1202,06-Jan-13,62
CS1877,02-Nov-12,81
CS2611,27-Jan-15,86
CS2235,31-Aug-11,104
CS2790,10-May-14,94
CS1404,03-Aug-14,92
CS1178,20-Jan-14,67
CS2898,02-Oct-11,91
CS3793,31-Aug-14,98
CS5677,27-Feb-15,84
CS5161,04-Dec-14,64
CS4319,15-Sep-11,69
CS3022,16-Jan-14,39
CS4660,29-Oct-12,86
CS1842,29-Apr-13,45
CS4495,13-Sep-11,81
CS4467,06-Dec-12,77
CS5096,09-Jul-11,71
CS3198,20-Apr-12,42
CS3268,26-Mar-12,77
CS5323,07-Dec-11,88
CS3353,23-Nov-13,101
CS2529,13-Oct-11,77
CS3647,02-Apr-14,52
CS1669,20-Jun-13,96
CS5992,13-Feb-12,52
CS5733,22-Jun-14,44
CS5577,23-Jul-14,66
CS1420,03-Nov-14,94
CS4045,25-Dec-14,53
CS2351,25-Sep-14,82
CS4622,06-May-12,53
CS4527,08-Dec-13,85
CS1165,12-Aug-14,42
CS5047,13-Oct-12,99
CS3533,06-Jul-12,45
CS4069,23-May-13,83
CS4523,22-Jan-14,36
CS3771,06-Sep-12,92
CS4537,24-Oct-13,72
CS3522,01-Feb-14,57
CS4969,23-Aug-11,91
CS2540,27-Apr-14,50
CS3049,24-Apr-12,42
CS5879,21-Jul-11,71
CS5482,24-Aug-14,105
CS6041,02-Feb-13,103
CS3186,18-Nov-12,97
CS3451,17-Mar-12,96
CS1846,26-Mar-12,85
CS5934,21-Sep-12,55
CS4575,11-Jan-15,35
CS2950,06-Jun-14,80
CS2912,16-Dec-13,53
CS2244,22-Jul-13,50
CS5272,01-Oct-14,87
CS2329,26-Jul-12,73
CS5145,18-Aug-12,72
CS2963,25-Dec-14,86
CS5997,20-Feb-14,102
CS2691,02-Sep-13,59
CS1149,14-Oct-11,103
CS4392,03-Sep-11,65
CS4080,22-Sep-11,69
CS2414,30-May-13,104
CS3359,09-Oct-11,82
CS4560,23-Jun-14,102
CS1406,23-Jun-12,87
CS5922,14-Jun-13,82
CS2081,01-Oct-13,98
CS2866,11-Nov-11,95
CS2048,26-Jul-13,49
CS3430,29-Aug-14,82
CS1390,22-Jan-14,46
CS1143,12-Nov-12,58
CS1160,07-Nov-14,75
CS2325,04-Jan-13,77
CS2639,24-Jan-13,55
CS4018,11-Jul-14,95
CS3753,16-Aug-13,73
CS2273,02-Apr-14,98
CS4635,08-Jun-13,94
CS2058,16-Feb-14,79
CS2593,02-Jun-11,99
CS3469,29-Nov-14,54
CS1518,14-Dec-12,77
CS3453,30-Jan-12,55
CS1275,18-Jun-14,54
CS5126,23-Jan-12,54
CS2885,14-Feb-15,95
CS1338,30-Nov-13,104
CS5600,12-Jan-14,79
CS5614,11-Apr-14,54
CS5030,27-May-13,86
CS2301,10-Dec-12,72
CS1905,04-Aug-13,41
CS2963,02-Jul-14,96
CS3974,05-Jan-13,102
CS4334,07-Apr-14,71
CS4446,03-Jun-13,50
CS5523,05-Sep-14,83
CS1738,04-Jul-12,66
CS4653,26-Jan-13,55
CS1697,19-Mar-12,43
CS3650,22-Jun-14,52
CS5813,20-May-11,36
CS5502,10-Jun-14,51
CS5458,24-Dec-13,51
CS4332,13-Mar-13,78
CS4829,13-Aug-12,57
CS4571,15-Aug-11,35
CS3739,05-Sep-12,97
CS2840,13-Feb-12,72
CS2377,03-May-13,95
CS2645,13-Jun-11,80
CS4408,07-Nov-11,50
CS3619,22-Nov-12,102
CS2990,17-Oct-14,35
CS5139,10-Sep-11,49
CS1198,25-Aug-14,93
CS2552,23-Jul-11,44
CS3200,21-Sep-11,94
CS3769,18-Feb-14,53
CS1805,13-Apr-12,42
CS5978,15-Feb-14,35
CS1977,14-Dec-11,42
CS2655,03-Sep-14,52
CS4477,15-Jan-14,73
CS3919,27-Aug-13,101
CS2740,20-Dec-12,59
CS4910,21-Aug-12,80
CS2820,04-May-12,51
CS3732,18-Jul-13,47
CS5874,25-Dec-12,63
CS5135,07-Nov-13,84
CS1176,13-Mar-12,53
CS1446,10-Dec-11,48
CS5932,03-Sep-12,70
CS1428,10-Aug-14,87
CS5454,10-Dec-13,69
CS3857,11-Dec-14,71
CS2415,05-Feb-14,42
CS5665,01-Jul-12,95
CS4807,18-Sep-12,38
CS6046,27-Feb-15,56
CS4384,24-Sep-12,73
CS4602,14-Apr-14,97
CS1523,27-Feb-14,68
CS2820,12-Jan-12,57
CS3952,19-Jul-13,103
CS2121,06-Oct-11,41
CS5130,01-Jun-11,51
CS4649,29-Jun-13,92
CS2113,22-Oct-11,101
CS5587,21-Nov-14,51
CS1345,10-Feb-14,53
CS3639,10-Aug-12,60
CS3077,03-Dec-14,42
CS4338,28-Sep-12,93
CS2705,19-Feb-12,105
CS1293,15-Sep-14,92
CS4841,27-Aug-12,97
CS1876,30-Jun-13,97
CS2708,11-Jun-12,86
CS1527,05-Jan-15,92
CS6096,15-Nov-12,63
CS4410,31-Jan-14,35
CS1757,21-Jul-12,75
CS5146,19-Dec-14,86
CS5811,24-Mar-13,60
CS2881,12-Feb-14,41
CS1431,14-Jul-11,89
CS2544,01-Jun-14,75
CS4385,20-May-13,79
CS6066,05-Aug-11,70
CS2158,31-May-14,88
CS5160,31-May-12,39
CS1593,22-Feb-14,102
CS3666,29-Apr-14,105
CS3251,31-Dec-12,56
CS4782,31-Jul-11,88
CS2083,22-Feb-15,99
CS2812,03-Jul-12,50
CS2362,07-Jul-13,55
CS3464,27-Jun-14,100
CS2748,02-Nov-13,68
CS6021,19-Sep-14,93
CS3838,04-Aug-14,36
CS4512,26-Mar-12,70
CS1867,04-Jul-12,90
CS1281,08-May-13,86
CS1467,09-Mar-13,59
CS4159,07-Feb-12,46
CS5455,06-Dec-14,65
CS5083,02-May-14,100
CS4554,17-Mar-14,55
CS1861,05-Dec-13,75
CS4409,27-Apr-12,88
CS5989,30-May-12,77
CS2247,22-Mar-13,61
CS5253,14-Jun-14,44
CS5519,27-May-14,38
CS3266,15-Jul-14,70
CS4662,15-Feb-14,71
CS2699,23-Dec-13,48
CS5665,01-Nov-11,41
CS3334,18-Sep-13,93
CS4642,08-Sep-11,103
CS3974,05-May-14,78
CS5646,09-Jul-12,96
CS4997,29-Jun-14,102
CS5737,18-Dec-11,96
CS4851,21-Feb-13,94
CS4321,17-Jul-11,47
CS3496,01-Apr-14,91
CS2468,01-Nov-14,41
CS3347,28-Oct-12,78
CS3645,19-Apr-14,97
CS5477,21-Jun-13,49
CS1910,28-Mar-13,64
CS3651,02-Jun-14,72
CS3705,14-Jul-12,97
CS5246,19-Jun-13,53
CS2458,05-May-13,55
CS4973,20-Feb-12,55
CS2933,13-Aug-14,83
CS3135,30-Mar-12,63
CS5462,05-Mar-13,60
CS5549,15-Sep-13,48
CS3036,16-Feb-15,69
CS5594,16-Jun-13,96
CS2745,20-Oct-13,100
CS3655,04-Jul-14,62
CS4359,25-Feb-13,46
CS4213,28-Dec-13,104
CS3112,16-Aug-12,62
CS6029,26-Sep-12,45
CS2472,23-Sep-13,35
CS3707,05-Jun-12,71
CS3949,23-Dec-12,72
CS1501,28-Oct-14,70
CS1612,23-Jan-12,81
CS3529,04-Oct-14,88
CS3123,10-Jun-12,45
CS4615,25-Nov-13,49
CS2899,20-Jan-13,78
CS2273,06-Jun-11,83
CS4302,08-Apr-13,81
CS3513,01-Dec-11,47
CS5566,04-Nov-13,40
CS2913,18-May-12,84
CS1183,30-Apr-13,97
CS1426,23-Sep-14,62
CS3399,29-Sep-13,86
CS4249,06-Sep-13,97
CS1470,29-Mar-12,35
CS4042,28-Aug-11,45
CS4167,11-Feb-13,103
CS3500,25-Jan-12,47
CS2246,08-Jan-15,59
CS3310,29-Aug-12,43
CS2022,19-Sep-13,38
CS3130,08-Jan-15,46
CS4302,09-Sep-12,62
CS2560,25-Jan-12,77
CS2639,29-May-12,71
CS1268,28-Jan-12,91
CS2876,04-Oct-13,39
CS1832,21-Jan-14,89
CS4713,08-Feb-14,48
CS2312,15-Aug-13,86
CS5720,14-Oct-12,100
CS2860,15-Jan-14,89
CS3242,28-Feb-12,98
CS3610,16-Jul-14,59
CS5920,14-Oct-11,81
CS2696,14-Mar-13,77
CS5131,19-Aug-13,82
CS2538,07-Jul-11,52
CS5729,16-May-12,80
CS2233,03-Aug-11,89
CS2579,10-Nov-12,42
CS5725,20-Dec-13,61
CS4548,01-Jun-14,43
CS2877,09-May-13,61
CS3236,01-Feb-13,102
CS4853,25-Jan-12,87
CS4706,23-Apr-14,90
CS1141,28-Jul-13,63
CS1359,16-Aug-12,92
CS3689,21-Aug-13,81
CS3398,17-Nov-13,87
CS4521,12-Sep-14,97
CS5124,29-Oct-11,45
CS2169,07-May-13,79
CS4941,03-Oct-12,87
CS3534,27-Oct-12,69
CS4303,07-Dec-14,78
CS5528,18-Nov-14,82
CS1926,04-Oct-11,68
CS1292,23-Feb-15,49
CS3782,16-Apr-13,91
CS4465,14-Mar-15,46
CS2604,01-Sep-12,59
CS5743,23-Feb-15,45
CS2534,03-Dec-11,62
CS1128,14-Dec-11,83
CS5577,20-Sep-11,85
CS1160,01-Jun-12,83
CS3610,21-Oct-12,74
CS4924,15-Jun-11,59
CS2651,17-Feb-13,52
CS1287,07-Sep-14,98
CS4836,19-Oct-13,99
CS6051,24-Nov-11,88
CS5168,14-Mar-12,52
CS2773,29-Apr-14,36
CS4134,03-Jan-14,56
CS5624,09-Jul-12,58
CS2386,29-Nov-14,62
CS5036,05-Oct-13,58
CS4231,12-Oct-14,75
CS2164,30-Jun-13,70
CS1396,23-Jul-12,98
CS3622,01-Oct-13,86
CS4839,11-Dec-13,102
CS2889,05-May-14,47
CS5516,07-Jul-11,88
CS6000,20-May-14,86
CS2148,12-Oct-12,98
CS3051,31-May-12,47
CS3976,13-Oct-11,64
CS3174,16-Jun-11,69
CS5004,26-Dec-14,99
CS1819,20-Oct-11,57
CS3396,28-May-13,43
CS6068,23-Jul-14,82
CS5383,05-Aug-12,88
CS3261,23-Oct-12,63
CS1250,08-Feb-15,89
CS4216,08-Aug-12,49
CS2884,02-May-13,39
CS3676,02-Sep-14,103
CS5564,15-Jan-13,82
CS3990,09-May-12,100
CS4477,09-Nov-11,105
CS2637,26-May-14,65
CS4831,29-Feb-12,87
CS3041,31-Mar-13,91
CS1786,03-Sep-12,88
CS5696,17-Oct-12,54
CS5332,23-Jan-15,43
CS3472,20-Feb-13,89
CS4704,03-Jan-12,88
CS2191,31-Jan-12,87
CS5412,31-Jan-12,45
CS2804,26-May-12,84
CS4840,12-Sep-11,87
CS3770,20-Jul-11,69
CS2871,16-Mar-12,60
CS2982,29-Dec-12,86
CS5849,05-Nov-12,81
CS5668,28-Aug-12,73
CS5807,20-Dec-14,42
CS5093,15-Apr-14,59
CS3775,24-Sep-14,73
CS1183,12-Feb-15,69
CS3826,20-Jun-14,50
CS4827,13-Feb-15,58
CS4346,08-Dec-14,71
CS1570,06-Jan-13,96
CS1215,07-Feb-14,68
CS4392,06-Sep-11,90
CS2558,11-Jun-14,98
CS4586,07-Jan-12,59
CS3629,15-Mar-15,48
CS3324,18-May-13,91
CS1759,13-Jun-14,53
CS2999,25-Jul-11,65
CS3471,15-Oct-14,71
CS3933,06-Jul-12,84
CS1560,16-Feb-13,103
CS2239,13-Nov-11,57
CS3381,08-Jul-13,70
CS3895,19-Jun-12,44
CS5844,26-Dec-13,47
CS3698,11-Oct-13,36
CS1932,08-Aug-13,72
CS5031,10-Oct-13,36
CS2985,04-Sep-11,50
CS3462,19-Jul-13,76
CS4358,07-Nov-11,49
CS5671,27-Aug-11,73
CS1636,27-Dec-14,52
CS3909,09-May-13,85
CS3983,16-Dec-14,87
CS4978,24-Apr-13,57
CS2715,27-Jan-14,69
CS3064,25-Nov-13,43
CS4437,08-May-12,64
CS1676,24-May-11,99
CS4474,21-Aug-14,60
CS4657,21-Sep-12,101
CS3159,24-Aug-13,64
CS2593,28-Feb-15,61
CS1924,06-Apr-12,63
CS2233,31-Mar-13,93
CS5019,14-Feb-14,77
CS4611,08-Jun-14,85
CS4820,25-Aug-13,89
CS3891,24-Jul-12,39
CS1543,26-Sep-12,76
CS1700,12-Jul-14,48
CS5910,06-May-13,83
CS2001,08-Feb-13,69
CS5224,06-Dec-14,67
CS3785,30-Jul-12,55
CS1652,03-Jul-14,54
CS5909,21-Nov-12,38
CS6090,17-Nov-14,95
CS2169,05-Dec-14,93
CS2242,03-Dec-14,64
CS2946,03-Dec-12,37
CS1442,30-Jan-15,57
CS1706,28-Dec-12,51
CS5243,31-Oct-14,37
CS5494,11-Aug-11,68
CS2323,16-Jan-12,77
CS3022,30-Jun-11,51
CS2954,30-Jul-11,90
CS2861,29-Jul-11,101
CS2751,30-Jul-12,80
CS3736,02-Jun-13,51
CS5959,12-Sep-12,37
CS1852,06-Sep-11,41
CS5912,30-Oct-12,96
CS3419,25-Aug-14,69
CS5115,26-Sep-13,52
CS3071,03-Sep-14,103
CS2568,20-Nov-14,42
CS5771,09-Jul-11,46
CS6093,07-Jun-12,83
CS1340,06-Feb-12,72
CS1995,07-Apr-14,79
CS3604,30-Sep-13,86
CS3763,23-Jan-12,49
CS5207,06-Mar-12,55
CS1216,10-Feb-14,105
CS1578,17-Mar-12,56
CS2052,27-Feb-15,40
CS1733,16-Jul-12,57
CS4668,04-Sep-11,104
CS5813,16-Nov-14,55
CS2843,02-Sep-12,103
CS6003,13-Jun-12,98
CS1552,27-Dec-14,96
CS5351,13-Oct-11,65
CS2094,19-Sep-11,91
CS2369,01-Nov-12,64
CS5879,14-Jan-14,61
CS3486,11-Mar-14,105
CS1666,13-Feb-13,101
CS2941,24-Feb-12,85
CS4295,28-Jan-14,49
CS4003,26-May-11,88
CS3268,10-Jan-12,103
CS6070,22-Oct-12,42
CS2413,05-Nov-12,50
CS5566,12-Feb-13,66
CS4312,23-Sep-12,65
CS5148,15-Feb-12,62
CS4698,26-Oct-12,36
CS1259,27-Sep-12,62
CS1872,09-Nov-14,105
CS4066,19-Nov-14,85
CS1337,25-Jul-11,75
CS2908,02-Sep-11,98
CS2183,04-Jun-13,58
CS3011,20-Nov-11,58
CS2771,05-Jan-15,89
CS5077,27-Oct-14,73
CS3018,20-Apr-14,36
CS4064,16-Mar-15,42
CS5090,12-May-12,48
CS4799,30-Dec-12,52
CS3185,01-Jan-12,67
CS4177,05-Dec-14,92
CS3053,30-Sep-13,97
CS3723,05-Feb-15,55
CS4352,09-Aug-11,63
CS1303,02-Feb-15,55
CS5702,07-Oct-13,73
CS2491,16-Apr-13,72
CS4339,01-Sep-13,86
CS4165,14-Jan-12,64
CS2041,11-Sep-12,86
CS4947,31-Jan-15,53
CS2415,13-Sep-13,84
CS4574,30-Oct-13,57
CS4575,02-Jan-13,60
CS5332,12-Nov-11,62
CS2743,09-Mar-14,104
CS2090,22-Nov-12,63
CS5466,19-Jun-13,37
CS3422,11-Jun-14,78
CS4333,03-May-13,98
CS4935,16-Aug-14,71
CS2100,10-Nov-14,50
CS3108,22-Jun-11,101
CS3830,22-Jun-14,83
CS4047,25-Dec-14,94
CS2452,23-Nov-12,35
